u,v,score
92,145,0.031275734
92,188,0.031275734
92,189,0.031275734
92,176,0.031275734
92,168,0.031275734
8,92,0.031275734
90,92,0.031275734
12,42,0.031275734
39,92,0.031275734
88,92,0.031275734
81,92,0.031275734
92,185,0.031275734
92,182,0.031275734
92,191,0.031275734
92,190,0.031275734
51,92,0.031275734
4,92,0.031275734
91,92,0.031275734
92,181,0.031275734
34,42,0.031275734
7,92,0.031275734
92,156,0.031275734
9,92,0.031275734
92,184,0.031275734
92,152,0.031275734
92,151,0.031275734
92,150,0.031275734
92,124,0.031275734
92,112,0.031275734
92,127,0.031275734
92,128,0.031275734
92,125,0.031275734
92,126,0.031275734
92,129,0.031275734
92,130,0.031275734
92,131,0.031275734
92,147,0.031275734
92,162,0.031275734
92,132,0.031275734
57,92,0.031275734
92,164,0.031275734
92,157,0.031275734
92,174,0.031275734
92,175,0.031275734
92,144,0.031275734
54,92,0.031275734
92,137,0.031275734
92,139,0.031275734
92,140,0.031275734
2,92,0.031275734
92,138,0.031275734
5,92,0.031275734
58,92,0.031275734
60,92,0.031275734
53,92,0.031275734
89,92,0.031275734
16,92,0.031275734
17,92,0.031275734
19,92,0.031275734
3,92,0.031275734
92,183,0.031275734
92,172,0.031275734
92,180,0.031275734
92,173,0.031275734
92,149,0.031275734
92,179,0.031275734
92,178,0.031275734
92,177,0.031275734
49,92,0.031275734
92,170,0.031275734
92,165,0.031275734
92,166,0.031275734
92,167,0.031275734
92,171,0.031275734
92,169,0.031275734
42,47,0.031275727
10,132,0.03127572
10,112,0.03127572
10,67,0.03127572
10,113,0.03127572
10,57,0.03127572
10,60,0.03127572
4,10,0.03127572
10,150,0.03127572
10,58,0.03127572
10,59,0.03127572
10,124,0.03127572
10,152,0.03127572
10,151,0.03127572
5,10,0.03127572
10,109,0.03127572
10,133,0.03127572
10,134,0.03127572
10,135,0.03127572
10,136,0.03127572
10,137,0.03127572
10,138,0.03127572
10,139,0.03127572
10,140,0.03127572
10,141,0.03127572
10,56,0.03127572
6,10,0.03127572
10,127,0.03127572
10,126,0.03127572
10,125,0.03127572
10,156,0.03127572
10,88,0.03127572
10,89,0.03127572
10,51,0.03127572
10,55,0.03127572
10,54,0.03127572
10,53,0.03127572
10,52,0.03127572
10,81,0.03127572
10,98,0.03127572
10,97,0.03127572
10,96,0.03127572
10,103,0.03127572
10,102,0.03127572
10,101,0.03127572
10,100,0.03127572
10,128,0.03127572
10,129,0.03127572
10,130,0.03127572
10,99,0.03127572
10,188,0.03127572
10,189,0.03127572
10,149,0.03127572
10,187,0.03127572
10,147,0.03127572
10,178,0.03127572
10,146,0.03127572
10,15,0.03127572
10,91,0.03127572
10,16,0.03127572
10,18,0.03127572
10,90,0.03127572
10,166,0.03127572
10,167,0.03127572
10,17,0.03127572
10,177,0.03127572
10,143,0.03127572
10,142,0.03127572
10,145,0.03127572
10,144,0.03127572
10,168,0.03127572
7,10,0.03127572
2,10,0.03127572
10,160,0.03127572
10,176,0.03127572
10,175,0.03127572
10,174,0.03127572
10,173,0.03127572
10,172,0.03127572
10,171,0.03127572
10,170,0.03127572
10,169,0.03127572
10,181,0.03127572
10,180,0.03127572
10,179,0.03127572
10,165,0.03127572
10,131,0.03127572
10,163,0.03127572
10,164,0.03127572
10,19,0.03127572
10,157,0.03127572
10,162,0.03127572
10,159,0.03127572
10,158,0.03127572
10,191,0.03127572
10,49,0.03127572
10,50,0.03127572
10,182,0.03127572
10,39,0.03127572
10,190,0.03127572
10,184,0.03127572
10,185,0.03127572
10,183,0.03127572
3,10,0.03127572
8,10,0.03127572
9,10,0.03127572
68,94,0.031275712
24,94,0.031275712
47,68,0.03127571
71,104,0.03127571
24,47,0.03127571
94,116,0.031275705
36,94,0.031275705
94,114,0.031275705
94,153,0.031275705
38,94,0.031275705
14,75,0.031275705
84,108,0.031275705
84,106,0.031275705
94,155,0.031275705
30,84,0.031275705
77,83,0.031275705
83,161,0.031275682
110,120,0.03127568
74,104,0.03127568
42,94,0.031275675
107,110,0.031275667
110,122,0.031275667
25,110,0.031275667
63,120,0.031275656
33,120,0.031275656
12,104,0.031275652
34,104,0.031275652
25,63,0.031275645
25,33,0.031275645
63,107,0.031275645
22,24,0.031275645
22,68,0.031275645
63,122,0.031275645
69,82,0.031275645
33,122,0.031275645
33,107,0.031275645
42,74,0.031275637
20,32,0.031275637
20,85,0.031275637
20,111,0.031275637
47,108,0.031275634
30,47,0.031275634
47,106,0.031275634
0,65,0.03127563
68,111,0.031275626
68,85,0.031275626
24,32,0.031275626
24,85,0.031275626
32,68,0.031275626
24,111,0.031275626
68,74,0.031275623
24,74,0.031275623
22,42,0.031275608
73,110,0.031275604
12,153,0.0312756
12,114,0.0312756
12,155,0.0312756
31,40,0.0312756
34,38,0.0312756
34,155,0.0312756
29,40,0.0312756
20,22,0.0312756
34,153,0.0312756
34,36,0.0312756
12,116,0.0312756
34,114,0.0312756
12,36,0.0312756
34,116,0.0312756
12,38,0.0312756
32,42,0.031275593
42,111,0.031275593
42,85,0.031275593
94,104,0.031275593
71,120,0.03127559
82,113,0.031275585
49,82,0.031275585
50,82,0.031275585
63,73,0.031275585
9,82,0.031275585
82,143,0.031275585
82,162,0.031275585
82,164,0.031275585
82,163,0.031275585
82,166,0.031275585
82,167,0.031275585
82,136,0.031275585
82,160,0.031275585
82,190,0.031275585
59,82,0.031275585
82,178,0.031275585
82,180,0.031275585
82,176,0.031275585
53,82,0.031275585
82,133,0.031275585
3,82,0.031275585
82,112,0.031275585
82,134,0.031275585
82,135,0.031275585
82,109,0.031275585
60,82,0.031275585
5,82,0.031275585
15,82,0.031275585
54,82,0.031275585
16,82,0.031275585
18,82,0.031275585
39,82,0.031275585
6,82,0.031275585
2,82,0.031275585
82,184,0.031275585
82,100,0.031275585
82,101,0.031275585
57,82,0.031275585
82,187,0.031275585
82,189,0.031275585
82,188,0.031275585
82,99,0.031275585
82,91,0.031275585
82,97,0.031275585
82,96,0.031275585
82,102,0.031275585
82,103,0.031275585
82,129,0.031275585
82,174,0.031275585
82,170,0.031275585
82,171,0.031275585
82,173,0.031275585
82,172,0.031275585
7,82,0.031275585
17,82,0.031275585
82,185,0.031275585
56,82,0.031275585
82,191,0.031275585
82,168,0.031275585
82,169,0.031275585
82,131,0.031275585
82,98,0.031275585
82,89,0.031275585
33,73,0.031275585
82,90,0.031275585
82,88,0.031275585
82,130,0.031275585
82,132,0.031275585
55,82,0.031275585
8,82,0.031275585
82,145,0.031275585
82,147,0.031275585
82,146,0.031275585
82,150,0.031275585
82,151,0.031275585
82,124,0.031275585
82,144,0.031275585
82,149,0.031275585
19,82,0.031275585
82,128,0.031275585
82,127,0.031275585
82,126,0.031275585
82,175,0.031275585
82,159,0.031275585
82,179,0.031275585
82,182,0.031275585
82,181,0.031275585
82,142,0.031275585
82,141,0.031275585
82,139,0.031275585
82,140,0.031275585
82,138,0.031275585
82,137,0.031275585
82,165,0.031275585
67,82,0.031275585
82,158,0.031275585
82,157,0.031275585
82,156,0.031275585
82,152,0.031275585
82,183,0.031275585
82,177,0.031275585
4,82,0.031275585
58,82,0.031275585
52,82,0.031275585
82,125,0.031275585
51,82,0.031275585
25,71,0.031275578
71,122,0.031275578
71,107,0.031275578
65,84,0.031275567
14,108,0.031275555
14,106,0.031275555
0,31,0.031275555
14,30,0.031275555
69,161,0.031275555
0,29,0.031275555
30,74,0.031275548
74,106,0.031275548
74,108,0.031275548
92,110,0.031275537
12,120,0.031275533
34,120,0.031275533
22,104,0.031275526
34,107,0.031275522
12,25,0.031275522
34,122,0.031275522
12,122,0.031275522
12,107,0.031275522
25,34,0.031275522
10,110,0.03127552
71,73,0.031275515
63,92,0.031275515
33,92,0.031275515
150,154,0.03127551
149,154,0.03127551
37,101,0.03127551
37,102,0.03127551
37,109,0.03127551
37,112,0.03127551
37,113,0.03127551
37,88,0.03127551
37,89,0.03127551
37,90,0.03127551
37,98,0.03127551
37,99,0.03127551
9,154,0.03127551
37,81,0.03127551
37,53,0.03127551
99,154,0.03127551
98,154,0.03127551
100,154,0.03127551
37,56,0.03127551
97,154,0.03127551
58,154,0.03127551
18,154,0.03127551
19,37,0.03127551
102,154,0.03127551
37,54,0.03127551
37,55,0.03127551
37,129,0.03127551
37,126,0.03127551
37,127,0.03127551
37,128,0.03127551
37,131,0.03127551
37,130,0.03127551
16,154,0.03127551
37,57,0.03127551
140,154,0.03127551
133,154,0.03127551
151,154,0.03127551
136,154,0.03127551
134,154,0.03127551
53,154,0.03127551
37,58,0.03127551
37,59,0.03127551
37,60,0.03127551
106,118,0.03127551
37,67,0.03127551
37,39,0.03127551
129,154,0.03127551
4,154,0.03127551
128,154,0.03127551
5,37,0.03127551
17,37,0.03127551
109,154,0.03127551
127,154,0.03127551
37,49,0.03127551
135,154,0.03127551
132,154,0.03127551
5,154,0.03127551
3,37,0.03127551
37,50,0.03127551
2,37,0.03127551
85,104,0.03127551
81,154,0.03127551
37,51,0.03127551
37,52,0.03127551
17,154,0.03127551
126,154,0.03127551
88,154,0.03127551
44,106,0.03127551
39,154,0.03127551
96,154,0.03127551
141,154,0.03127551
9,37,0.03127551
8,154,0.03127551
143,154,0.03127551
49,154,0.03127551
4,37,0.03127551
142,154,0.03127551
2,154,0.03127551
8,37,0.03127551
55,154,0.03127551
7,154,0.03127551
144,154,0.03127551
15,37,0.03127551
51,154,0.03127551
7,37,0.03127551
145,154,0.03127551
37,149,0.03127551
154,156,0.03127551
154,157,0.03127551
30,44,0.03127551
44,108,0.03127551
52,154,0.03127551
59,154,0.03127551
124,154,0.03127551
37,150,0.03127551
37,124,0.03127551
37,152,0.03127551
37,151,0.03127551
154,166,0.03127551
154,188,0.03127551
154,189,0.03127551
37,125,0.03127551
3,154,0.03127551
37,162,0.03127551
37,163,0.03127551
37,164,0.03127551
37,165,0.03127551
37,166,0.03127551
37,167,0.03127551
37,168,0.03127551
37,135,0.03127551
37,136,0.03127551
16,37,0.03127551
113,154,0.03127551
15,154,0.03127551
60,154,0.03127551
54,154,0.03127551
125,154,0.03127551
18,37,0.03127551
104,111,0.03127551
154,158,0.03127551
154,159,0.03127551
154,160,0.03127551
154,162,0.03127551
154,163,0.03127551
154,164,0.03127551
131,154,0.03127551
103,154,0.03127551
91,154,0.03127551
37,103,0.03127551
37,142,0.03127551
37,143,0.03127551
37,144,0.03127551
37,145,0.03127551
37,146,0.03127551
37,147,0.03127551
37,171,0.03127551
37,137,0.03127551
37,138,0.03127551
37,139,0.03127551
37,140,0.03127551
37,141,0.03127551
37,177,0.03127551
37,178,0.03127551
37,179,0.03127551
154,167,0.03127551
154,168,0.03127551
154,169,0.03127551
154,170,0.03127551
154,171,0.03127551
154,172,0.03127551
154,173,0.03127551
90,154,0.03127551
154,174,0.03127551
154,175,0.03127551
154,181,0.03127551
154,182,0.03127551
154,183,0.03127551
154,184,0.03127551
154,185,0.03127551
154,187,0.03127551
154,165,0.03127551
37,100,0.03127551
139,154,0.03127551
130,154,0.03127551
154,176,0.03127551
154,177,0.03127551
154,178,0.03127551
154,179,0.03127551
154,180,0.03127551
138,154,0.03127551
37,188,0.03127551
37,189,0.03127551
37,190,0.03127551
37,180,0.03127551
37,181,0.03127551
37,182,0.03127551
37,183,0.03127551
37,184,0.03127551
146,154,0.03127551
6,154,0.03127551
37,158,0.03127551
37,157,0.03127551
37,172,0.03127551
37,160,0.03127551
37,159,0.03127551
37,174,0.03127551
37,175,0.03127551
37,176,0.03127551
37,173,0.03127551
50,154,0.03127551
108,118,0.03127551
56,154,0.03127551
89,154,0.03127551
30,118,0.03127551
152,154,0.03127551
67,154,0.03127551
147,154,0.03127551
112,154,0.03127551
32,104,0.03127551
154,190,0.03127551
154,191,0.03127551
37,191,0.03127551
6,37,0.03127551
37,169,0.03127551
37,170,0.03127551
37,187,0.03127551
37,185,0.03127551
37,156,0.03127551
37,91,0.03127551
19,154,0.03127551
57,154,0.03127551
101,154,0.03127551
37,96,0.03127551
37,97,0.03127551
37,132,0.03127551
37,133,0.03127551
37,134,0.03127551
137,154,0.03127551
30,79,0.0312755
30,148,0.0312755
106,148,0.0312755
79,108,0.0312755
47,65,0.0312755
79,106,0.0312755
108,148,0.0312755
10,63,0.031275496
10,33,0.031275496
31,84,0.031275496
29,84,0.031275496
3,161,0.03127549
152,161,0.03127549
161,185,0.03127549
38,71,0.03127549
71,116,0.03127549
157,161,0.03127549
130,161,0.03127549
67,161,0.03127549
56,161,0.03127549
88,161,0.03127549
57,161,0.03127549
146,161,0.03127549
89,161,0.03127549
6,161,0.03127549
50,161,0.03127549
71,114,0.03127549
161,166,0.03127549
161,168,0.03127549
161,167,0.03127549
161,162,0.03127549
147,161,0.03127549
91,161,0.03127549
103,161,0.03127549
137,161,0.03127549
54,161,0.03127549
90,161,0.03127549
112,161,0.03127549
159,161,0.03127549
161,163,0.03127549
138,161,0.03127549
161,164,0.03127549
161,165,0.03127549
60,161,0.03127549
15,161,0.03127549
52,161,0.03127549
113,161,0.03127549
161,169,0.03127549
132,161,0.03127549
5,161,0.03127549
49,161,0.03127549
96,161,0.03127549
161,190,0.03127549
59,161,0.03127549
131,161,0.03127549
161,191,0.03127549
81,161,0.03127549
71,155,0.03127549
71,153,0.03127549
160,161,0.03127549
142,161,0.03127549
141,161,0.03127549
51,161,0.03127549
8,161,0.03127549
125,161,0.03127549
55,161,0.03127549
36,71,0.03127549
124,161,0.03127549
2,161,0.03127549
7,161,0.03127549
143,161,0.03127549
144,161,0.03127549
19,161,0.03127549
102,161,0.03127549
101,161,0.03127549
9,161,0.03127549
150,161,0.03127549
161,188,0.03127549
53,161,0.03127549
98,161,0.03127549
156,161,0.03127549
139,161,0.03127549
99,161,0.03127549
100,161,0.03127549
161,189,0.03127549
161,178,0.03127549
161,177,0.03127549
161,170,0.03127549
134,161,0.03127549
133,161,0.03127549
135,161,0.03127549
97,161,0.03127549
128,161,0.03127549
161,175,0.03127549
136,161,0.03127549
161,172,0.03127549
161,173,0.03127549
161,171,0.03127549
161,174,0.03127549
4,161,0.03127549
109,161,0.03127549
127,161,0.03127549
39,161,0.03127549
17,161,0.03127549
161,187,0.03127549
158,161,0.03127549
145,161,0.03127549
16,161,0.03127549
18,161,0.03127549
58,161,0.03127549
161,184,0.03127549
161,182,0.03127549
161,183,0.03127549
161,181,0.03127549
161,180,0.03127549
161,176,0.03127549
161,179,0.03127549
140,161,0.03127549
151,161,0.03127549
126,161,0.03127549
129,161,0.03127549
149,161,0.03127549
20,94,0.031275474
94,120,0.031275474
40,65,0.031275474
94,122,0.031275466
25,94,0.031275466
94,107,0.031275466
34,73,0.031275455
12,73,0.031275455
31,77,0.03127545
29,77,0.03127545
71,92,0.031275447
10,71,0.031275433
31,47,0.03127543
29,47,0.03127543
14,68,0.03127542
0,83,0.03127542
14,24,0.03127542
65,74,0.031275418
22,120,0.031275406
73,94,0.0312754
22,122,0.0312754
22,107,0.0312754
22,25,0.0312754
37,69,0.031275395
69,154,0.031275395
111,120,0.03127539
12,92,0.03127539
34,92,0.03127539
82,110,0.03127539
85,120,0.03127539
32,120,0.03127539
14,42,0.031275384
24,44,0.031275377
111,122,0.031275377
32,107,0.031275377
68,118,0.031275377
85,107,0.031275377
32,122,0.031275377
85,122,0.031275377
25,32,0.031275377
107,111,0.031275377
44,68,0.031275377
25,85,0.031275377
25,111,0.031275377
24,118,0.031275377
10,12,0.031275373
10,34,0.031275373
63,155,0.03127537
20,34,0.03127537
33,155,0.03127537
63,153,0.03127537
63,116,0.03127537
63,82,0.03127537
36,63,0.03127537
33,38,0.03127537
33,153,0.03127537
33,82,0.03127537
38,63,0.03127537
33,36,0.03127537
63,114,0.03127537
12,20,0.03127537
33,116,0.03127537
33,114,0.03127537
24,79,0.03127536
68,148,0.03127536
68,79,0.03127536
24,148,0.03127536
31,74,0.031275343
29,74,0.031275343
42,44,0.03127534
42,118,0.03127534
38,110,0.031275332
42,148,0.031275332
92,94,0.031275332
22,73,0.031275332
110,153,0.031275332
110,155,0.031275332
110,116,0.031275332
36,110,0.031275332
110,114,0.031275332
42,79,0.031275332
75,85,0.031275325
75,111,0.031275325
65,77,0.031275325
32,75,0.031275325
73,111,0.031275317
32,73,0.031275317
73,85,0.031275317
10,94,0.031275313
14,104,0.031275306
71,82,0.031275302
110,161,0.031275295
0,69,0.03127529
47,83,0.03127529
22,75,0.031275287
33,161,0.031275272
63,161,0.031275272
22,92,0.031275265
44,104,0.031275257
148,192,0.031275257
104,118,0.031275257
20,71,0.031275257
79,192,0.031275257
104,148,0.03127525
10,22,0.03127525
92,111,0.03127525
32,92,0.03127525
79,104,0.03127525
85,92,0.03127525
34,82,0.031275243
12,82,0.031275243
118,192,0.03127524
44,192,0.03127524
10,32,0.03127523
10,111,0.03127523
10,85,0.03127523
0,58,0.031275228
0,175,0.031275228
0,8,0.031275228
0,67,0.031275228
0,173,0.031275228
0,174,0.031275228
0,2,0.031275228
0,7,0.031275228
0,6,0.031275228
0,141,0.031275228
0,128,0.031275228
0,53,0.031275228
0,39,0.031275228
0,49,0.031275228
0,50,0.031275228
0,51,0.031275228
0,52,0.031275228
0,180,0.031275228
0,151,0.031275228
0,176,0.031275228
0,125,0.031275228
0,124,0.031275228
0,131,0.031275228
0,150,0.031275228
0,127,0.031275228
0,149,0.031275228
0,60,0.031275228
0,56,0.031275228
0,179,0.031275228
0,59,0.031275228
0,178,0.031275228
0,177,0.031275228
0,142,0.031275228
0,57,0.031275228
0,140,0.031275228
0,139,0.031275228
0,171,0.031275228
0,172,0.031275228
0,170,0.031275228
0,169,0.031275228
0,147,0.031275228
0,143,0.031275228
0,91,0.031275228
0,88,0.031275228
0,109,0.031275228
0,89,0.031275228
0,112,0.031275228
0,113,0.031275228
0,133,0.031275228
0,132,0.031275228
0,181,0.031275228
0,182,0.031275228
0,134,0.031275228
0,103,0.031275228
0,81,0.031275228
0,55,0.031275228
0,129,0.031275228
0,130,0.031275228
0,126,0.031275228
0,152,0.031275228
69,84,0.031275228
0,90,0.031275228
0,156,0.031275228
0,189,0.031275228
0,187,0.031275228
0,190,0.031275228
0,168,0.031275228
0,100,0.031275228
0,98,0.031275228
0,99,0.031275228
0,188,0.031275228
0,185,0.031275228
0,184,0.031275228
0,183,0.031275228
0,165,0.031275228
0,166,0.031275228
0,96,0.031275228
0,97,0.031275228
0,159,0.031275228
0,164,0.031275228
0,162,0.031275228
0,163,0.031275228
0,167,0.031275228
0,191,0.031275228
0,102,0.031275228
0,101,0.031275228
0,15,0.031275228
0,158,0.031275228
0,157,0.031275228
0,160,0.031275228
0,54,0.031275228
0,5,0.031275228
0,9,0.031275228
0,4,0.031275228
0,3,0.031275228
0,138,0.031275228
0,137,0.031275228
0,19,0.031275228
0,136,0.031275228
0,135,0.031275228
0,145,0.031275228
0,146,0.031275228
0,144,0.031275228
0,18,0.031275228
0,17,0.031275228
0,16,0.031275228
30,40,0.03127522
40,106,0.03127522
40,108,0.03127522
74,83,0.031275205
71,161,0.031275205
82,94,0.031275183
14,120,0.031275183
14,25,0.031275176
14,122,0.031275176
14,107,0.031275176
84,178,0.031275164
56,84,0.031275164
51,84,0.031275164
2,84,0.031275164
5,84,0.031275164
84,149,0.031275164
84,147,0.031275164
84,146,0.031275164
6,84,0.031275164
84,185,0.031275164
84,187,0.031275164
84,188,0.031275164
84,150,0.031275164
7,84,0.031275164
84,151,0.031275164
84,180,0.031275164
84,179,0.031275164
84,173,0.031275164
84,172,0.031275164
84,189,0.031275164
84,129,0.031275164
84,163,0.031275164
84,162,0.031275164
84,160,0.031275164
84,145,0.031275164
84,144,0.031275164
84,175,0.031275164
84,174,0.031275164
84,164,0.031275164
84,190,0.031275164
84,140,0.031275164
84,139,0.031275164
84,191,0.031275164
84,138,0.031275164
84,176,0.031275164
84,125,0.031275164
84,124,0.031275164
84,134,0.031275164
3,84,0.031275164
16,84,0.031275164
84,131,0.031275164
84,112,0.031275164
84,113,0.031275164
84,143,0.031275164
84,142,0.031275164
84,136,0.031275164
84,135,0.031275164
84,152,0.031275164
84,156,0.031275164
84,181,0.031275164
84,182,0.031275164
84,183,0.031275164
84,184,0.031275164
84,141,0.031275164
84,130,0.031275164
84,132,0.031275164
8,84,0.031275164
9,84,0.031275164
84,177,0.031275164
18,84,0.031275164
84,167,0.031275164
17,84,0.031275164
84,98,0.031275164
15,84,0.031275164
58,84,0.031275164
54,84,0.031275164
57,84,0.031275164
50,84,0.031275164
84,102,0.031275164
84,96,0.031275164
84,99,0.031275164
84,170,0.031275164
84,169,0.031275164
19,84,0.031275164
84,165,0.031275164
84,166,0.031275164
84,171,0.031275164
84,168,0.031275164
55,84,0.031275164
81,84,0.031275164
67,84,0.031275164
84,90,0.031275164
84,89,0.031275164
39,84,0.031275164
84,91,0.031275164
84,100,0.031275164
49,84,0.031275164
60,84,0.031275164
53,84,0.031275164
4,84,0.031275164
59,84,0.031275164
84,127,0.031275164
84,126,0.031275164
84,97,0.031275164
84,101,0.031275164
84,137,0.031275164
84,133,0.031275164
84,157,0.031275164
84,158,0.031275164
84,159,0.031275164
84,128,0.031275164
52,84,0.031275164
84,88,0.031275164
84,109,0.031275164
84,103,0.031275164
47,69,0.03127516
75,94,0.03127516
37,83,0.031275153
83,154,0.031275153
14,192,0.03127515
34,161,0.031275146
12,161,0.031275146
118,120,0.03127514
44,120,0.03127514
20,63,0.031275135
20,33,0.031275135
25,118,0.031275127
25,44,0.031275127
107,118,0.031275127
118,122,0.031275127
120,148,0.031275127
44,122,0.031275127
79,120,0.031275127
44,107,0.031275127
79,122,0.031275116
22,82,0.031275116
25,148,0.031275116
79,107,0.031275116
25,79,0.031275116
107,148,0.031275116
122,148,0.031275116
14,73,0.031275105
47,169,0.0312751
9,47,0.0312751
2,47,0.0312751
47,191,0.0312751
47,59,0.0312751
47,102,0.0312751
47,103,0.0312751
47,179,0.0312751
47,190,0.0312751
47,180,0.0312751
47,177,0.0312751
47,178,0.0312751
47,51,0.0312751
47,142,0.0312751
47,50,0.0312751
47,182,0.0312751
47,176,0.0312751
32,82,0.0312751
47,81,0.0312751
82,85,0.0312751
47,130,0.0312751
47,134,0.0312751
47,133,0.0312751
5,47,0.0312751
4,47,0.0312751
82,111,0.0312751
47,109,0.0312751
47,136,0.0312751
47,135,0.0312751
47,132,0.0312751
47,131,0.0312751
47,88,0.0312751
7,47,0.0312751
8,47,0.0312751
47,175,0.0312751
47,174,0.0312751
47,52,0.0312751
47,53,0.0312751
47,54,0.0312751
6,47,0.0312751
47,60,0.0312751
47,67,0.0312751
47,49,0.0312751
47,90,0.0312751
47,91,0.0312751
47,98,0.0312751
47,89,0.0312751
47,97,0.0312751
47,181,0.0312751
47,139,0.0312751
47,170,0.0312751
47,140,0.0312751
47,171,0.0312751
16,47,0.0312751
47,152,0.0312751
47,124,0.0312751
15,47,0.0312751
47,125,0.0312751
47,126,0.0312751
47,188,0.0312751
47,183,0.0312751
47,189,0.0312751
47,184,0.0312751
47,185,0.0312751
47,187,0.0312751
47,156,0.0312751
47,157,0.0312751
47,158,0.0312751
47,99,0.0312751
47,101,0.0312751
47,100,0.0312751
39,47,0.0312751
19,47,0.0312751
47,141,0.0312751
47,172,0.0312751
47,173,0.0312751
47,168,0.0312751
47,150,0.0312751
47,149,0.0312751
47,144,0.0312751
47,143,0.0312751
47,167,0.0312751
47,57,0.0312751
47,55,0.0312751
47,58,0.0312751
47,56,0.0312751
18,47,0.0312751
47,151,0.0312751
47,128,0.0312751
47,160,0.0312751
47,159,0.0312751
47,127,0.0312751
47,145,0.0312751
47,146,0.0312751
47,147,0.0312751
47,137,0.0312751
47,138,0.0312751
47,96,0.0312751
47,112,0.0312751
17,47,0.0312751
47,162,0.0312751
47,164,0.0312751
47,165,0.0312751
47,129,0.0312751
47,163,0.0312751
47,113,0.0312751
47,166,0.0312751
3,47,0.0312751
20,110,0.031275097
94,161,0.03127509
24,40,0.031275082
40,68,0.031275082
69,74,0.03127508
77,108,0.03127507
77,106,0.03127507
30,77,0.03127507
44,73,0.031275064
73,118,0.031275064
12,75,0.031275056
34,75,0.031275056
73,79,0.031275053
73,148,0.031275053
40,42,0.03127505
14,92,0.03127504
0,110,0.031275034
10,14,0.031275023
22,161,0.031275023
59,74,0.031275015
4,74,0.031275015
55,74,0.031275015
74,185,0.031275015
15,74,0.031275015
54,74,0.031275015
58,74,0.031275015
3,74,0.031275015
74,182,0.031275015
19,74,0.031275015
74,181,0.031275015
74,141,0.031275015
74,140,0.031275015
74,142,0.031275015
74,143,0.031275015
74,124,0.031275015
74,125,0.031275015
74,144,0.031275015
74,113,0.031275015
74,156,0.031275015
74,157,0.031275015
74,158,0.031275015
74,159,0.031275015
74,160,0.031275015
74,129,0.031275015
74,126,0.031275015
74,127,0.031275015
74,131,0.031275015
74,130,0.031275015
74,132,0.031275015
74,133,0.031275015
74,136,0.031275015
74,137,0.031275015
74,102,0.031275015
74,103,0.031275015
74,109,0.031275015
74,112,0.031275015
74,128,0.031275015
2,74,0.031275015
39,74,0.031275015
74,139,0.031275015
74,183,0.031275015
74,184,0.031275015
74,101,0.031275015
74,100,0.031275015
74,99,0.031275015
74,98,0.031275015
53,74,0.031275015
49,74,0.031275015
74,138,0.031275015
74,171,0.031275015
74,135,0.031275015
74,134,0.031275015
74,88,0.031275015
74,176,0.031275015
74,81,0.031275015
74,174,0.031275015
74,173,0.031275015
74,175,0.031275015
74,96,0.031275015
60,74,0.031275015
52,74,0.031275015
50,74,0.031275015
74,145,0.031275015
74,146,0.031275015
74,147,0.031275015
74,149,0.031275015
74,150,0.031275015
74,151,0.031275015
74,152,0.031275015
74,89,0.031275015
74,91,0.031275015
74,90,0.031275015
74,97,0.031275015
74,172,0.031275015
74,191,0.031275015
74,190,0.031275015
74,189,0.031275015
74,188,0.031275015
74,187,0.031275015
74,163,0.031275015
74,166,0.031275015
74,162,0.031275015
74,169,0.031275015
74,168,0.031275015
74,167,0.031275015
74,170,0.031275015
9,74,0.031275015
57,74,0.031275015
74,164,0.031275015
74,165,0.031275015
7,74,0.031275015
18,74,0.031275015
16,74,0.031275015
51,74,0.031275015
56,74,0.031275015
17,74,0.031275015
8,74,0.031275015
6,74,0.031275015
74,180,0.031275015
74,177,0.031275015
74,179,0.031275015
74,178,0.031275015
5,74,0.031275015
67,74,0.031275015
0,63,0.03127501
0,33,0.03127501
85,161,0.031275004
32,161,0.031275004
111,161,0.031275004
44,92,0.031274997
92,118,0.031274997
92,148,0.031274986
79,92,0.031274986
10,44,0.03127498
10,118,0.03127498
84,110,0.03127497
116,169,0.031274967
116,170,0.031274967
116,188,0.031274967
116,189,0.031274967
116,190,0.031274967
116,191,0.031274967
116,171,0.031274967
116,172,0.031274967
116,173,0.031274967
116,163,0.031274967
155,158,0.031274967
155,159,0.031274967
155,160,0.031274967
155,162,0.031274967
155,163,0.031274967
155,164,0.031274967
155,165,0.031274967
155,166,0.031274967
155,167,0.031274967
155,168,0.031274967
155,169,0.031274967
88,153,0.031274967
88,155,0.031274967
60,153,0.031274967
60,155,0.031274967
60,116,0.031274967
153,187,0.031274967
153,188,0.031274967
153,189,0.031274967
153,190,0.031274967
153,191,0.031274967
153,184,0.031274967
153,185,0.031274967
88,114,0.031274967
88,116,0.031274967
6,116,0.031274967
146,155,0.031274967
6,114,0.031274967
147,153,0.031274967
147,155,0.031274967
6,36,0.031274967
6,38,0.031274967
60,114,0.031274967
155,170,0.031274967
155,171,0.031274967
155,172,0.031274967
155,173,0.031274967
155,174,0.031274967
155,175,0.031274967
155,176,0.031274967
145,153,0.031274967
145,155,0.031274967
7,38,0.031274967
36,49,0.031274967
36,50,0.031274967
36,51,0.031274967
36,52,0.031274967
36,53,0.031274967
6,153,0.031274967
6,155,0.031274967
146,153,0.031274967
144,153,0.031274967
